,B1_mean,B1_std,B1_skew,B1_kurtosis,B1_entropy,B1_rms,B1_max,B1_p2p,B1_crest,B1_clearence,B1_shape,B1_impulse,B2_mean,B2_std,B2_skew,B2_kurtosis,B2_entropy,B2_rms,B2_max,B2_p2p,B2_crest,B2_clearence,B2_shape,B2_impulse,B3_mean,B3_std,B3_skew,B3_kurtosis,B3_entropy,B3_rms,B3_max,B3_p2p,B3_crest,B3_clearence,B3_shape,B3_impulse,B4_mean,B4_std,B4_skew,B4_kurtosis,B4_entropy,B4_rms,B4_max,B4_p2p,B4_crest,B4_clearence,B4_shape,B4_impulse
2004-02-12 12:12:39,0.06237125836222416,0.0792245844907782,0.03348158309996206,0.45547176855092486,4.887429576576406,0.0792428736793189,0.415,0.815,5.237063987348912,0.052406679311657586,1.2705030451544204,6.653705743595343,0.07550495629669339,0.0951273609612409,0.08217144457605825,0.17058661907966632,5.071648749284228,0.09514460891863293,0.4,0.7929999999999999,4.204126797579015,0.06366605556906713,1.2601107739837156,5.297665472822972,0.08223799990233874,0.10600915015348415,0.061260861508384265,1.1018831215211171,5.1662040836163365,0.10602570430392444,0.61,1.218,5.753321838366901,0.06889430102324397,1.289254413164652,7.417495570471096,0.04417080912153785,0.05544061255782932,0.03624671421136547,0.17468041750545682,4.535143833166998,0.05552452960064074,0.29100000000000004,0.54,5.240926885702819,0.037257406788346166,1.257041261070465,6.588061341581977
2004-02-12 12:22:39,0.06083705259045822,0.077625518564328,0.01947070318490716,0.6420497057082994,4.8650559743382615,0.07763912783893447,0.474,0.913,6.105169045475785,0.05103294260634448,1.276181611913124,7.791304473457396,0.07464759021436533,0.09331047926626979,0.06996927237568681,0.05954083307806002,5.053530948645418,0.09332898493331555,0.415,0.818,4.446635740188554,0.06337577425083116,1.2502611894811728,5.559456089717636,0.08055198007715209,0.10458755814350813,0.10493842331303874,1.6371801060526026,4.822984857609058,0.10460279262903202,0.867,1.595,8.288497641499566,0.06720291189335521,1.2985750633174287,10.763236349616657,0.04360154304409258,0.05470140397494768,0.0014384810333018102,0.11067673330038774,4.522999915367749,0.05477077135118716,0.276,0.505,5.039184097487021,0.036774633241114234,1.2561658952253034,6.330051203024896
2004-02-12 12:32:39,0.06109014112017134,0.07736738469875892,0.02567646689500339,0.36524934436250023,4.865143092054867,0.07740419179014077,0.4,0.778,5.167678787790784,0.05140543282982907,1.2670488293336533,6.547701358442666,0.07483221837003735,0.09436813706953902,0.09279822805841245,0.29067387721168325,5.020162658315077,0.0943827193391307,0.615,1.045,6.516023317681878,0.06308818713056198,1.2612578030550718,8.218385254315066,0.08078705014893349,0.1044103452288834,-0.015031331270506055,1.154976596156366,5.085777997751203,0.10442433724516637,0.615,1.213,5.88943168062546,0.06754350626190062,1.2925875750216995,7.612606214315636,0.043524488500413926,0.054602214469895057,-0.03366495543516138,0.04508326564707543,4.520404374562688,0.05469114502198336,0.23399999999999999,0.45599999999999996,4.278571968203309,0.0366433504339319,1.256560315957837,5.376283744213895
2004-02-12 12:42:39,0.06259866204404413,0.07985356531667373,0.03663475659647911,0.5991416797384113,4.893724204509241,0.07985841455545742,0.43200000000000005,0.8520000000000001,5.409573961676876,0.052503669260752235,1.2757207893559994,6.9011059644700845,0.07548815860149384,0.09483047086471763,0.09951219694874318,0.10697684457416567,5.068471885060737,0.09483664357359395,0.41700000000000004,0.776,4.39703456688031,0.06374189654294124,1.2563115239602258,5.5240451976231935,0.08062556765467017,0.10488455983706525,0.054913470460044786,1.5419133461094678,4.981031271866964,0.10489663585679453,0.684,1.326,6.520704829216837,0.06711751739908428,1.301034385346352,8.483661199505116,0.044679281214901986,0.05618204583526769,0.0034293502197306675,0.10258436533083337,4.549317966215749,0.05625518016307857,0.266,0.513,4.7284534371570865,0.03760326895455247,1.2590887461348785,5.9535425093472725
2004-02-12 12:52:39,0.06234069046340073,0.07918356474685086,0.024793227272936338,0.551635714058134,4.8861769727042015,0.07921703904071795,0.42200000000000004,0.8049999999999999,5.327136751262439,0.052439334926216566,1.2707116082909775,6.769254508782668,0.07560125006103757,0.09476843790151067,0.1075155308375382,0.14074397062902433,5.067750517715284,0.094781239563595,0.461,0.847,4.86383172579933,0.06407048122271287,1.253699369879099,6.097782769832591,0.08039816397284996,0.10365570051418597,0.004058251313405469,1.2156266074793085,4.9353850135258,0.10366524175330363,0.691,1.37,6.665686476132478,0.06725299137360916,1.2893981234236995,8.594723633655951,0.044245519800769774,0.055550133858621974,0.010989040774523217,0.08036382240879325,4.538450916338707,0.05563183547411197,0.22699999999999998,0.44699999999999995,4.080397457057361,0.03729292332135381,1.257343923737655,5.1304629490656515
2004-02-12 13:02:39,0.06162976707847048,0.07864894818243864,-0.013387632273120864,0.5536073592489283,4.878412334124367,0.07866180939836745,0.371,0.725,4.71639290829356,0.051722903221858366,1.2763606472536366,6.019818305132031,0.07528429122515723,0.09462762441579997,0.08055561839040538,0.19619355480279843,5.066406337708196,0.09463317501989672,0.513,0.987,5.420931928915428,0.06360278324891316,1.257010904663652,6.814170548086057,0.08099931637286957,0.10470876806188693,0.02489188780249606,1.3692987439575162,4.932752875355558,0.10472226236095075,0.725,1.396,6.923074269548447,0.0677679490529822,1.2928783482427897,8.950692826375953,0.04468836368963167,0.05623160847496462,0.03710186944788096,0.19408022981328532,4.549783253438655,0.056324186934995996,0.29100000000000004,0.538,5.166519320302741,0.03759425460789637,1.2603770262473046,6.511762256972414
2004-02-12 13:12:39,0.061884955320083805,0.07843091842954433,0.01651611970502022,0.4802700020962716,4.878237448713375,0.07845498036790617,0.439,0.8200000000000001,5.595565736443459,0.052080716135380546,1.2677553043727385,7.093808143342544,0.07599184530494661,0.09568657089108355,0.09873756570880445,0.16645080489512276,5.0773243114231335,0.09569212359790993,0.47600000000000003,0.906,4.974286096942639,0.06405318773597345,1.259242004374395,6.263829995045736,0.08330416524244287,0.1086957226987658,-0.03883865255012311,2.073821985277909,4.783571255977615,0.10870511888238726,0.9620000000000001,1.719,8.849629252885775,0.06927634489977838,1.3049181702501809,11.54804201206818,0.04454856194149975,0.05611091748275641,-0.01990839998494679,0.21463852756950397,4.547247184751425,0.056175028872633904,0.3,0.5760000000000001,5.340451193717985,0.03756154965504272,1.260984113166252,6.734224112418125
2004-02-12 13:22:39,0.06124630108892012,0.07760856675037517,0.02043834753131782,0.44802043094832067,4.86662235710947,0.07762448814783195,0.444,0.849,5.719844479417684,0.051502457214665905,1.267415121692545,7.2494173869435965,0.07403252111919466,0.09292764558964116,0.09635563152710001,0.11816043823445188,5.049225927571905,0.09294026609163883,0.45399999999999996,0.8639999999999999,4.884857974823929,0.0626064990517296,1.255397826341779,6.132440083582266,0.08016592607060845,0.10421088843062859,0.058131428529858795,2.367607591275594,4.719690764073469,0.104217883094023,0.9840000000000001,1.7530000000000001,9.441757698266215,0.06695647266725956,1.3000271836469537,12.27454166915397,0.043482103618339686,0.05476243783514635,-0.03368909279914811,0.20324084427779177,4.522997769328233,0.054830766987592636,0.308,0.5860000000000001,5.617284180425484,0.03659441123958609,1.2609961898086817,7.083373948589119
2004-02-12 13:32:39,0.06147629278773367,0.07778027602281305,0.0035624444202038354,0.34169672342524837,4.871546539723017,0.07782727773993013,0.405,0.7610000000000001,5.203830992950308,0.05172553488354361,1.2659722018153143,6.587905380020076,0.07533194980223569,0.09495414874022672,0.10600139863304904,0.1376828236993446,5.070948472558671,0.09496844768123333,0.425,0.8300000000000001,4.475170547448929,0.06344535039292494,1.2606662635249468,5.641696532689333,0.08176219541969808,0.10521837361813373,0.08362340913479055,1.153054737458627,4.975835690025582,0.10523231736124429,0.6759999999999999,1.325,6.423882101535493,0.06849317134674814,1.2870534703853098,8.267879752127334,0.044156159968747145,0.05554342759831507,-0.0005071098310435226,0.09247846630092482,4.537762322998222,0.055627022595620336,0.22899999999999998,0.45099999999999996,4.116704243991476,0.03713803723059906,1.2597794426642182,5.1861393781090035
2004-02-12 13:42:39,0.06184325406513929,0.07890395817650608,-0.032049896197146946,0.5968040104236629,4.882001830861613,0.07893448896101438,0.47100000000000003,0.874,5.966973451017416,0.051901239041972344,1.2763637708629132,7.616028734579479,0.07581947360710942,0.09547638631161565,0.14173835116127909,0.2428221214621571,5.072982963553416,0.0954771500207396,0.479,0.9329999999999999,5.016907185603585,0.06411087624945389,1.259269492102975,6.317638163542793,0.08151184139850559,0.10675647976267645,0.02695390203360179,2.455703726406736,4.692243416319818,0.10676337084582431,0.935,1.853,8.757685267826755,0.06781127689603582,1.309789706796903,11.470726019166364,0.04355427511108798,0.05467956277012633,-0.015880814557287744,0.08190552918581329,4.522956118955974,0.05476446956124498,0.22899999999999998,0.44399999999999995,4.181543285905499,0.03669669735422359,1.257384479975035,5.257807630041385
2004-02-12 13:52:39,0.06221309634259428,0.0790188825040652,0.06160704161597791,0.5066734637736223,4.883731977561737,0.07903025212545657,0.415,0.8029999999999999,5.251153689111459,0.05226969281760089,1.2703153639911087,6.6706212099568765,0.0759205527613651,0.09565495943390534,0.11740916193705009,0.15272938293165605,5.076935637056412,0.0956674434145649,0.486,0.899,5.080098125900257,0.06399537212013871,1.2600994056941155,6.401428629314704,0.08089569803213054,0.1056068747485239,0.05765915811833248,1.914428528206821,4.86217544468599,0.10562043691065622,0.889,1.5510000000000002,8.416931665904777,0.06719224175096629,1.305637252412426,10.989459534015056,0.043924801015672824,0.0552672940065661,-0.04415225343008514,0.15086914887049918,4.532731888056103,0.05534632493995954,0.242,0.471,4.372467372721223,0.036990961577835206,1.260024488675803,5.509415965564691
2004-02-12 14:02:39,0.06262576297670744,0.07934651362208368,0.03772732162828264,0.3846329535250721,4.889619279971236,0.07936517835135827,0.381,0.742,4.800594012568983,0.05272020215268747,1.2672927973887802,6.083758215316376,0.07640636749841274,0.09608048847566386,0.07502589244751637,0.15705675469366165,5.082326865227725,0.09608624273674057,0.486,0.8939999999999999,5.057956125223406,0.06458178017472871,1.2575685231827918,6.3607264147205544,0.08229376434396181,0.10640044514435087,0.04708017070166279,1.2878209332944386,4.955375942572944,0.10640108862107103,0.703,1.396,6.607075257506172,0.06869993633311022,1.2929422960450352,8.542567053582372,0.043765808877385355,0.05517166194762819,-0.020370758287744282,0.16444546265513083,4.530357656186538,0.05524831391312919,0.266,0.498,4.814626567939259,0.036769739895254464,1.2623624543970686,6.0778038113091375
2004-02-12 14:12:39,0.06251403877142421,0.07946986023266758,0.01965284272373737,0.41525191995254085,4.891189414212989,0.07948830599884454,0.344,0.6859999999999999,4.327680602540459,0.05246389520892497,1.271527285086873,5.5027639672713935,0.07490766150690953,0.09432790257263868,0.10424083897158914,0.13369792109838086,5.064072321834722,0.09433669685573615,0.41700000000000004,0.764,4.420337089369314,0.06323148061295238,1.2593731396491996,5.566853798546838,0.08181249084427897,0.10652558222837955,0.17943239874780906,1.9638762788064823,4.848396445465091,0.10653079092225962,0.972,1.5899999999999999,9.12412262769468,0.06822186683409026,1.302133571816426,11.880826386891147,0.04342741344792116,0.05468455969326899,-0.019724500790701194,0.22911334638778458,4.521422365525634,0.05474978932047375,0.293,0.5619999999999999,5.351618766694181,0.03651691872606141,1.2607195541620402,6.746890425591896
2004-02-12 14:22:39,0.06260691440011662,0.07972520288681659,-0.03851298927950117,0.5203227253937732,4.892277136415257,0.07975488934928048,0.39299999999999996,0.7589999999999999,4.927597583126049,0.05261434256040098,1.2738990591290331,6.277261924910771,0.07650100102544034,0.09624520285361339,0.1378985436020234,0.18634957380302009,5.082913001858104,0.09625357713297769,0.466,0.8880000000000001,4.841378511639154,0.06466297551598973,1.258200230621409,6.091423559869917,0.08113311196835775,0.10517889752465007,0.0005342690223309141,1.2556948270285377,4.961448280575594,0.10518485607703552,0.684,1.3530000000000002,6.502837247778811,0.0675966964326244,1.2964479424634674,8.430589970057637,0.04504121294984937,0.056564844786468164,0.007319465149442574,0.08197130939225472,4.555726235555959,0.05664795943517599,0.264,0.486,4.660362043616123,0.037880140108550356,1.2576916944543661,5.861298635406374
2004-02-12 14:32:39,0.06244855705845013,0.07936012379966836,-0.03648275178439685,0.4850058498248897,4.888588144107998,0.07938285813654022,0.43700000000000006,0.8500000000000001,5.5049668185082306,0.05243084146792329,1.2711720154276753,6.9977597655455845,0.07664822501098695,0.09673594619147605,0.1711548164177341,0.37148305987640073,5.032132932648515,0.0967425985668146,0.667,1.0670000000000002,6.8945842873896055,0.06463727948584401,1.2621635863445928,8.702093230526742,0.08357327017920721,0.10797981866748375,0.07328377036229707,1.3882158891163194,4.912010751006364,0.10800338394649377,0.847,1.528,7.84234686960933,0.06975778904030827,1.2923197059885387,10.134819400793667,0.044517115093509356,0.05602810781451945,-0.04497417168426252,0.13614277010488252,4.546670812069125,0.05610482035210112,0.22,0.437,3.92123169844106,0.03743414823466574,1.260297758160013,4.941919518771248
2004-02-12 14:42:39,0.061328873480149676,0.07756402481957503,0.026713873875459933,0.31036897112630335,4.868547198489589,0.07759267852655832,0.405,0.7130000000000001,5.219564625048704,0.051630264801364956,1.265190017743808,6.603741060580322,0.075141950290541,0.09473329012473192,0.14400682085333352,0.26229358565175165,5.065816875108357,0.09474315048434584,0.603,0.984,6.364576192762685,0.06338252777246535,1.2608556221659883,8.024811675348634,0.08256545729771915,0.10657044365340884,-0.0046093393617307795,1.0236683135430558,5.033461041926089,0.10658607432402523,0.688,1.254,6.454877003054423,0.06888873604362805,1.2909281655122575,8.332782528160307,0.04414287807021669,0.0554080253119777,-0.03406260155779663,0.12762857442725561,4.536186323042448,0.05549985317834202,0.259,0.501,4.666679012063961,0.03720749791396782,1.2572776312876597,5.867311134267613
2004-02-12 14:52:39,0.06145202402461037,0.07773002054436448,0.0013399500363265927,0.3682606692289232,4.8697934602493484,0.07774289367818069,0.38799999999999996,0.732,4.990809855961099,0.05177671580934293,1.2650989924602993,6.3138685203373175,0.07666233702817458,0.09623348594976985,0.09843194790507023,0.15732441877317616,5.083215445818917,0.0962431538618039,0.442,0.862,4.592534453252336,0.06485552907956234,1.2554163829682503,5.765542991959118,0.08087235704868433,0.10561207409336727,-0.06006777451748912,1.6131230102460434,4.9494191097193285,0.10562840470656346,0.713,1.321,6.750078276584027,0.06711332680874657,1.306112602146321,8.816362302520517,0.04386727867571524,0.055134831192668605,-0.0037549845072003276,0.09516007664388759,4.530778025113186,0.05521930406641484,0.237,0.46399999999999997,4.291977307699296,0.036893951089812284,1.2587811629396568,5.4026601866963375
2004-02-12 15:02:39,0.06127867571658738,0.07746439283560286,-0.03398161338829723,0.4022027094001013,4.86526023357048,0.07749551321266378,0.4,0.769,5.161589147778362,0.051692506273465014,1.2646407956183476,6.5275562065014565,0.07556155085697537,0.09511618724474075,0.08995661439907857,0.17420381890475722,5.071013463089324,0.09513754232974987,0.444,0.883,4.666927367758579,0.06375690479853217,1.2590734474180973,5.876004329773662,0.08216592607060814,0.1074191106443641,-0.037505257062219875,2.3175843946751695,4.694096703031507,0.10744228961600541,0.981,1.87,9.13048301098251,0.068282512277371,1.3076258584814875,11.939255685586643,0.044179793935249616,0.055405429627190375,-0.00018292217812416767,0.06496003201135725,4.535216631070033,0.055495544477096675,0.222,0.444,4.000321144549193,0.037249790207103145,1.2561295455210033,5.024921581240637
2004-02-12 15:12:39,0.06190634308315825,0.07824789408174163,0.03368427805897829,0.34220751130248184,4.876381516319781,0.07828142402093517,0.391,0.735,4.994799275693209,0.052113166681429256,1.264513781984835,6.3159925223619355,0.0751534742907366,0.09467661749760241,0.1067948386064165,0.23356368494895907,5.066694705095153,0.09468371408626507,0.522,0.925,5.513091718438641,0.06349395938928849,1.2598714161899467,6.945786670894357,0.08251682211045452,0.10655187404524769,0.13295312675221793,1.2027239515064303,4.992928544402579,0.10655711093821289,0.728,1.263,6.832017061931517,0.06894470562089927,1.2913380352381816,8.82244348946838,0.043844572488889844,0.05508348802827131,-0.02509650887156923,0.1248205797626083,4.52921379741912,0.05516497282929803,0.276,0.518,5.003174765517456,0.03691298342971663,1.2581938811987907,6.2949638765422575
2004-02-12 15:22:39,0.06188978954050451,0.07882607163340637,-0.00690690914319539,0.5354477874498946,4.881285013149128,0.07886195483443591,0.488,0.871,6.18802819464107,0.051856466586107465,1.2742320731729708,7.884983995310286,0.07588436935397207,0.09586946676707768,0.0890429444822642,0.2909657461377422,5.078756296396774,0.09587933213361065,0.474,0.948,4.943714035674207,0.06395327285897773,1.263492507743849,6.246345644502468,0.08026402656379703,0.10489638056383448,-0.013035285671435172,2.0183548523239936,4.893287785967149,0.10490910940613545,0.7759999999999999,1.4989999999999999,7.396879111763928,0.06668580318834158,1.3070501680195366,9.668092085851242,0.04373260413105965,0.05516899408206873,-0.03815884097784116,0.23527667518746398,4.530198901219487,0.05524429142407381,0.28300000000000003,0.549,5.122701236723205,0.03676948387949685,1.2632289460402464,6.47114448414492
2004-02-12 15:32:39,0.0617283558767513,0.07855317795022039,-0.0025911519757727914,0.489303025445015,4.878893831789673,0.0785842161460955,0.40299999999999997,0.8029999999999999,5.128256280507842,0.05180562272844115,1.273065109704187,6.528604144335902,0.0756454905024654,0.09490181738649134,0.12011071935549662,0.1660172799292483,5.067895797481994,0.09492174309078062,0.452,0.904,4.761817316899872,0.06398294031167659,1.2548235520752817,5.975240519925886,0.08135905073489866,0.1048679992688452,0.013897059742502032,0.95748234287715,4.9984959837206295,0.10487564178239625,0.64,1.275,6.102465635708999,0.06800422445090058,1.2890470185563538,7.86636513355329,0.043278187411493176,0.05432322666342974,-0.039705655769762316,0.07410866938745375,4.515516200578359,0.05443272211077171,0.225,0.447,4.133543046811445,0.036456833816114115,1.2577403391047814,5.198923833400839
2004-02-12 15:42:39,0.0632109478001852,0.08021421611729512,0.023070306834790374,0.4869543580925133,4.898214332752658,0.0802328752641825,0.396,0.774,4.935632665488956,0.053264621224096316,1.2692876480480084,6.2647375776073995,0.07551774989013156,0.09488075113465722,0.13651121926429652,0.16593732449881715,5.0677055312386345,0.09489544440291216,0.466,0.893,4.91066776632008,0.06385433113448892,1.2565978798490767,6.170734703801014,0.08134772205674126,0.10489156207835669,-0.022369444347072793,1.1361620640265087,4.9656674399646485,0.10490264379895091,0.679,1.316,6.472668136956816,0.067995305102253,1.2895584676087148,8.346884004033786,0.045092338493089114,0.056735404710009034,-0.0015160217014804902,0.14378406200476146,4.5595741565692975,0.05681007858264102,0.239,0.473,4.2069999894882955,0.03795165782168254,1.2598609981460105,5.300235205956979
